PO Number,Vendor,Item,Unit Price,Quantity,Total Amount
PO-65435,Vendor_57718,Item_28606,753.02,57,42922.14
PO-59525,Vendor_77150,Item_51735,2440.76,34,82985.84
PO-28458,Vendor_26298,Item_62084,4624.92,94,434742.48
PO-73743,Vendor_40978,Item_83461,40.09,2,80.18
PO-97913,Vendor_21030,Item_75713,9719.73,90,874775.7
PO-27370,Vendor_23328,Item_21823,537.27,63,33848.01
PO-31047,Vendor_17065,Item_63474,3991.72,46,183619.12
PO-36396,Vendor_99189,Item_19561,3426.34,89,304944.26
PO-20641,Vendor_56009,Item_37442,6118.79,63,385483.77
PO-78573,Vendor_47022,Item_53088,5883.32,14,82366.48
PO-88815,Vendor_41107,Item_39014,9099.19,60,545951.4
PO-74845,Vendor_74937,Item_52235,5644.95,9,50804.55
PO-36369,Vendor_12761,Item_47790,6455.26,73,471233.98
PO-43618,Vendor_49740,Item_42558,1643.75,83,136431.25
PO-22947,Vendor_29080,Item_30585,8622.66,5,43113.3
PO-34032,Vendor_62104,Item_51458,4799.09,93,446315.37
PO-54229,Vendor_22242,Item_77553,3159.12,68,214820.16
PO-24026,Vendor_75422,Item_52734,4490.98,44,197603.12
PO-82215,Vendor_11849,Item_58190,5638.81,55,310134.55
PO-28898,Vendor_46072,Item_55999,9673.98,14,135435.72
PO-10683,Vendor_20608,Item_57252,2101.82,29,60952.78
PO-98574,Vendor_50919,Item_92113,3232.03,36,116353.08
PO-77637,Vendor_47135,Item_30053,1457.51,99,144293.49
PO-17627,Vendor_69774,Item_45702,9434.81,26,245305.06
PO-36134,Vendor_28495,Item_62964,8906.5,88,783772.0
PO-45101,Vendor_76352,Item_62107,6124.34,53,324590.02
PO-97082,Vendor_58199,Item_46103,2559.54,95,243156.3
PO-90709,Vendor_48721,Item_48142,7890.93,39,307746.27
PO-88998,Vendor_30318,Item_82813,4774.21,29,138452.09
PO-48396,Vendor_60338,Item_61197,3637.9,77,280118.3
PO-59693,Vendor_89220,Item_98890,3882.97,91,353350.27
PO-98044,Vendor_19583,Item_52016,2202.94,48,105741.12
PO-63285,Vendor_72784,Item_15157,7933.22,82,650524.04
PO-49264,Vendor_91610,Item_99530,8981.13,100,898113.0
PO-64232,Vendor_75684,Item_18226,1117.73,13,14530.49
PO-70512,Vendor_58949,Item_54702,1021.26,51,52084.26
PO-49562,Vendor_41049,Item_44474,857.24,64,54863.36
PO-52269,Vendor_24815,Item_49883,3125.35,18,56256.3
PO-30268,Vendor_58925,Item_86848,1927.04,11,21197.44
PO-10579,Vendor_75429,Item_91996,2442.9,29,70844.1
PO-75705,Vendor_59235,Item_60313,6722.3,12,80667.6
PO-22871,Vendor_99699,Item_31282,9752.72,70,682690.4
PO-54911,Vendor_62323,Item_29326,2649.09,80,211927.2
PO-56162,Vendor_13480,Item_74068,2885.52,13,37511.76
PO-87731,Vendor_73842,Item_67376,8976.17,32,287237.44
PO-39161,Vendor_85611,Item_52867,6846.28,75,513471.0
PO-61967,Vendor_81303,Item_87266,1743.06,80,139444.8
PO-77613,Vendor_94300,Item_84208,387.84,23,8920.32
PO-94031,Vendor_79768,Item_70734,2028.26,100,202826.0
PO-87449,Vendor_36709,Item_68626,7180.24,55,394913.2
PO-91774,Vendor_86444,Item_63007,6742.72,59,397820.48
PO-63650,Vendor_37811,Item_94608,1756.55,60,105393.0
PO-37421,Vendor_91581,Item_22869,9958.61,73,726978.53
PO-29388,Vendor_43645,Item_76541,4711.13,100,471113.0
PO-69790,Vendor_54714,Item_54812,682.96,78,53270.88
PO-58807,Vendor_60664,Item_17937,252.45,25,6311.25
PO-30640,Vendor_11828,Item_45208,8936.32,43,384261.76
PO-62742,Vendor_77577,Item_89747,1242.84,38,47227.92
PO-11241,Vendor_55613,Item_38678,9006.05,88,792532.4
PO-27993,Vendor_82107,Item_63818,3460.5,31,107275.5
PO-92976,Vendor_45315,Item_49124,7364.98,54,397708.92
PO-37496,Vendor_57348,Item_78153,8386.0,28,234808.0
PO-19848,Vendor_98494,Item_37912,2623.32,20,52466.4
PO-77424,Vendor_73804,Item_85247,1279.97,68,87037.96
PO-66182,Vendor_49973,Item_66396,7980.79,29,231442.91
PO-17922,Vendor_42220,Item_44195,1562.92,88,137536.96
PO-86620,Vendor_87784,Item_79565,4418.22,49,216492.78
PO-57418,Vendor_49961,Item_15478,5310.73,40,212429.2
PO-29459,Vendor_71704,Item_40269,9347.99,98,916103.02
PO-58766,Vendor_26125,Item_20296,5238.41,65,340496.65
PO-74237,Vendor_24042,Item_54009,6208.26,78,484244.28
PO-69220,Vendor_32545,Item_53081,3627.51,44,159610.44
PO-27071,Vendor_43182,Item_92695,7706.53,30,231195.9
PO-55367,Vendor_91955,Item_76077,7598.99,90,683909.1
PO-21775,Vendor_43777,Item_15862,1690.98,12,20291.76
PO-99972,Vendor_69286,Item_36755,3495.28,83,290108.24
PO-62993,Vendor_98819,Item_11625,7235.4,36,260474.4
PO-34087,Vendor_16172,Item_86613,8095.7,4,32382.8
PO-92450,Vendor_25440,Item_19981,6418.88,76,487834.88
PO-19430,Vendor_84617,Item_76704,6797.3,31,210716.3
PO-80622,Vendor_53353,Item_63564,5409.99,98,530179.02
PO-66962,Vendor_42258,Item_13709,75.61,6,453.66
PO-68162,Vendor_86727,Item_48616,7106.13,61,433473.93
PO-14802,Vendor_17745,Item_51475,1381.26,69,95306.94
PO-15751,Vendor_90422,Item_89312,5354.15,79,422977.85
PO-41305,Vendor_55237,Item_19034,1430.74,30,42922.2
PO-99952,Vendor_64000,Item_80011,7383.24,58,428227.92
PO-32523,Vendor_37985,Item_30189,2785.17,21,58488.57
PO-98810,Vendor_73575,Item_99217,405.21,21,8509.41
PO-63983,Vendor_23114,Item_29305,4232.91,8,33863.28
PO-77664,Vendor_42611,Item_15520,4084.97,50,204248.5
PO-25050,Vendor_46969,Item_57008,6200.93,92,570485.56
PO-92404,Vendor_79619,Item_54580,7026.3,22,154578.6
PO-62031,Vendor_62812,Item_33098,7272.64,83,603629.12
PO-45449,Vendor_92825,Item_12765,616.19,93,57305.67
PO-90561,Vendor_55449,Item_96749,5125.81,81,415190.61
PO-96404,Vendor_25705,Item_71443,2247.98,48,107903.04
PO-11895,Vendor_36599,Item_11615,3441.25,55,189268.75
PO-29285,Vendor_37113,Item_39571,6706.54,94,630414.76
PO-79068,Vendor_91678,Item_89277,8973.85,91,816620.35
PO-18894,Vendor_34015,Item_23689,4659.65,35,163087.75
PO-45434,Vendor_27864,Item_44299,6276.71,2,12553.42
PO-20235,Vendor_96744,Item_61883,2084.96,4,8339.84
PO-41811,Vendor_88765,Item_33188,3243.22,74,239998.28
PO-44730,Vendor_49431,Item_15403,2563.05,33,84580.65
PO-30428,Vendor_66834,Item_29139,6742.44,11,74166.84
PO-85265,Vendor_45819,Item_14507,6091.79,41,249763.39
PO-24241,Vendor_16991,Item_57999,1972.65,94,185429.1
PO-49042,Vendor_30402,Item_40846,8241.26,38,313167.88
PO-47097,Vendor_13287,Item_15724,1819.46,49,89153.54
PO-12529,Vendor_91989,Item_59074,6132.2,97,594823.4
PO-15259,Vendor_46670,Item_61898,4468.11,26,116170.86
PO-29635,Vendor_69101,Item_18376,8937.2,80,714976.0
PO-37363,Vendor_55655,Item_72964,9886.69,36,355920.84
PO-49371,Vendor_96134,Item_42944,694.23,40,27769.2
PO-69932,Vendor_62781,Item_84453,8520.49,97,826487.53
PO-81065,Vendor_18788,Item_21823,715.42,94,67249.48
PO-82052,Vendor_54428,Item_79105,1077.17,5,5385.85
PO-52697,Vendor_60435,Item_31780,6958.78,16,111340.48
PO-64353,Vendor_15427,Item_33368,6830.34,61,416650.74
PO-50564,Vendor_29798,Item_34840,6741.6,52,350563.2
PO-99449,Vendor_29692,Item_37938,941.43,77,72490.11
PO-33914,Vendor_24293,Item_79908,5447.55,89,484831.95
PO-77117,Vendor_73562,Item_62284,6527.41,48,313315.68
PO-17797,Vendor_34831,Item_89082,3399.99,49,166599.51
PO-60784,Vendor_16611,Item_99554,3891.74,63,245179.62
PO-99027,Vendor_97763,Item_29755,2370.89,22,52159.58
PO-91625,Vendor_79862,Item_48550,2927.05,33,96592.65
PO-59783,Vendor_19034,Item_86903,8761.8,81,709705.8
PO-55108,Vendor_19783,Item_23370,6664.82,90,599833.8
PO-39223,Vendor_92946,Item_73421,6462.17,37,239100.29
PO-52376,Vendor_83264,Item_30539,1088.24,94,102294.56
PO-95364,Vendor_66337,Item_60982,9931.16,28,278072.48
PO-93831,Vendor_86271,Item_51954,4303.07,42,180728.94
PO-21550,Vendor_64271,Item_72872,1010.79,2,2021.58
PO-19817,Vendor_99935,Item_78855,9451.18,58,548168.44
PO-48296,Vendor_21447,Item_75282,7709.27,41,316080.07
PO-48807,Vendor_41928,Item_94504,2927.43,61,178573.23
PO-70217,Vendor_21960,Item_32553,9354.26,94,879300.44
PO-23601,Vendor_16461,Item_20310,2893.18,37,107047.66
PO-70757,Vendor_17597,Item_24407,6306.57,17,107211.69
PO-65820,Vendor_32548,Item_20767,9009.31,15,135139.65
PO-45572,Vendor_76902,Item_48421,7741.32,42,325135.44
PO-23311,Vendor_96159,Item_77225,5166.75,62,320338.5
PO-85988,Vendor_91518,Item_67758,7527.75,57,429081.75
PO-58201,Vendor_73817,Item_29324,7844.31,93,729520.83
PO-89356,Vendor_86002,Item_67708,9043.46,70,633042.2
PO-63090,Vendor_82769,Item_73649,8239.53,2,16479.06
PO-10464,Vendor_23268,Item_81192,7474.03,94,702558.82
PO-18504,Vendor_59448,Item_37794,667.99,78,52103.22
PO-18608,Vendor_15794,Item_74886,7198.31,33,237544.23
PO-38326,Vendor_94267,Item_11104,4881.92,65,317324.8
PO-48667,Vendor_72939,Item_54338,528.1,52,27461.2
PO-19998,Vendor_91916,Item_57593,9319.68,72,671016.96
PO-25322,Vendor_36351,Item_16638,4830.01,5,24150.05
PO-53229,Vendor_93307,Item_93788,3275.3,44,144113.2
PO-99645,Vendor_56645,Item_74995,8128.91,15,121933.65
PO-35761,Vendor_44479,Item_30182,6783.44,21,142452.24
PO-55148,Vendor_30203,Item_84240,7130.41,94,670258.54
PO-23744,Vendor_45295,Item_55255,1240.39,18,22327.02
PO-70621,Vendor_50880,Item_90487,6574.82,29,190669.78
PO-50401,Vendor_27633,Item_94233,7937.44,6,47624.64
PO-40705,Vendor_42368,Item_24278,9418.35,69,649866.15
PO-21244,Vendor_70455,Item_42140,6051.91,56,338906.96
PO-72323,Vendor_77715,Item_32665,8288.6,67,555336.2
PO-47874,Vendor_57143,Item_24733,8647.13,80,691770.4
PO-74931,Vendor_13104,Item_44952,3466.63,23,79732.49
PO-12523,Vendor_96156,Item_29507,3074.9,63,193718.7
PO-78227,Vendor_39514,Item_78737,1519.88,8,12159.04
PO-10028,Vendor_63138,Item_73342,8325.71,10,83257.1
PO-46358,Vendor_18904,Item_37120,9581.56,66,632382.96
PO-22145,Vendor_96289,Item_60864,3345.9,24,80301.6
PO-85674,Vendor_24701,Item_34202,4966.31,10,49663.1
PO-73246,Vendor_46532,Item_19095,4112.97,32,131615.04
PO-89318,Vendor_72623,Item_62279,9938.16,68,675794.88
PO-25026,Vendor_58040,Item_51147,3362.2,6,20173.2
PO-61529,Vendor_76896,Item_14850,7890.03,2,15780.06
PO-99272,Vendor_13167,Item_41421,4684.07,70,327884.9
PO-78671,Vendor_75692,Item_17880,464.3,73,33893.9
PO-56268,Vendor_75753,Item_31614,5788.97,33,191036.01
PO-82239,Vendor_13579,Item_79841,1573.87,27,42494.49
PO-59020,Vendor_60099,Item_25702,6286.27,65,408607.55
PO-86586,Vendor_19393,Item_27127,7674.55,56,429774.8
PO-21659,Vendor_67380,Item_66513,5255.1,38,199693.8
PO-85076,Vendor_46450,Item_14427,1834.01,76,139384.76
PO-71347,Vendor_94131,Item_24331,6409.79,26,166654.54
PO-91562,Vendor_66677,Item_37605,8405.85,62,521162.7
PO-64455,Vendor_23365,Item_78166,5329.31,27,143891.37
PO-48222,Vendor_43272,Item_21838,1037.64,54,56032.56
PO-76050,Vendor_24675,Item_41684,7478.29,3,22434.87
PO-95248,Vendor_10697,Item_85249,8628.22,98,845565.56
PO-88690,Vendor_81317,Item_12826,8146.53,19,154784.07
PO-46698,Vendor_16742,Item_42374,8598.67,56,481525.52
PO-99700,Vendor_30032,Item_34363,1389.64,15,20844.6
PO-43712,Vendor_38445,Item_14076,6481.35,77,499063.95
PO-20738,Vendor_43009,Item_91973,3905.74,21,82020.54
PO-13203,Vendor_92415,Item_75287,3225.26,33,106433.58
PO-11111,Vendor_66468,Item_77080,4990.45,19,94818.55
PO-81792,Vendor_81958,Item_82757,7225.35,34,245661.9
PO-21080,Vendor_62956,Item_89115,1788.47,11,19673.17
PO-53386,Vendor_49700,Item_69211,6686.59,76,508180.84
PO-96944,Vendor_36061,Item_71816,1971.88,7,13803.16
PO-39315,Vendor_12295,Item_14223,7269.8,32,232633.6
PO-20715,Vendor_83172,Item_19723,5221.67,24,125320.08
PO-46674,Vendor_28583,Item_10740,351.5,23,8084.5
PO-40660,Vendor_78985,Item_24948,5631.39,11,61945.29
PO-40889,Vendor_51421,Item_36056,9837.69,20,196753.8
PO-96321,Vendor_82887,Item_72018,5197.21,56,291043.76
PO-54983,Vendor_39356,Item_94897,9497.88,13,123472.44
PO-14471,Vendor_74915,Item_26598,7645.44,100,764544.0
PO-99345,Vendor_21636,Item_32204,2886.94,32,92382.08
PO-42370,Vendor_96568,Item_91871,6116.89,69,422065.41
PO-11677,Vendor_67035,Item_48279,475.57,43,20449.51
PO-20170,Vendor_25597,Item_60148,6649.62,6,39897.72
PO-96290,Vendor_79792,Item_83756,1381.96,19,26257.24
PO-15465,Vendor_36688,Item_43174,4715.14,17,80157.38
PO-91960,Vendor_87059,Item_58371,9008.09,24,216194.16
PO-62420,Vendor_49422,Item_43970,5612.94,54,303098.76
PO-86051,Vendor_40916,Item_42953,9849.57,57,561425.49
PO-14609,Vendor_11392,Item_38099,7414.55,32,237265.6
PO-89681,Vendor_77193,Item_65043,3266.65,40,130666.0
PO-74474,Vendor_31311,Item_66257,9825.48,69,677958.12
PO-32389,Vendor_62650,Item_70543,2686.95,31,83295.45
PO-28481,Vendor_26136,Item_18289,9317.97,92,857253.24
PO-78717,Vendor_34405,Item_73844,920.38,47,43257.86
PO-64702,Vendor_93007,Item_33778,1390.46,4,5561.84
PO-39967,Vendor_73526,Item_79360,8097.83,7,56684.81
PO-60343,Vendor_93145,Item_99930,9017.2,93,838599.6
PO-68610,Vendor_78117,Item_43094,442.78,97,42949.66
PO-11470,Vendor_43972,Item_95700,8358.85,92,769014.2
PO-30645,Vendor_51934,Item_93405,725.28,11,7978.08
PO-41046,Vendor_12894,Item_37982,8530.02,98,835941.96
PO-50943,Vendor_51582,Item_56623,9975.35,39,389038.65
PO-12935,Vendor_49238,Item_76246,3998.23,15,59973.45
PO-59366,Vendor_69204,Item_57637,4842.47,70,338972.9
PO-49443,Vendor_31781,Item_67374,6001.27,51,306064.77
PO-24004,Vendor_23048,Item_32464,9478.93,100,947893.0
PO-22534,Vendor_16439,Item_29227,3610.59,26,93875.34
PO-33500,Vendor_79295,Item_22467,4192.32,73,306039.36
PO-20796,Vendor_25597,Item_75485,8588.15,70,601170.5
PO-40626,Vendor_91035,Item_30871,3490.03,30,104700.9
PO-57466,Vendor_28423,Item_58731,3437.48,43,147811.64
PO-11941,Vendor_21917,Item_81579,6159.13,14,86227.82
PO-86991,Vendor_50156,Item_69841,7256.29,8,58050.32
PO-16902,Vendor_49448,Item_73838,3763.54,67,252157.18
PO-13133,Vendor_19741,Item_44027,1628.69,7,11400.83
PO-71403,Vendor_85125,Item_12167,7338.27,52,381590.04
PO-50609,Vendor_78851,Item_29573,7895.69,52,410575.88
PO-82210,Vendor_11331,Item_79570,1237.29,90,111356.1
PO-60608,Vendor_48459,Item_72315,807.63,32,25844.16
PO-36987,Vendor_77769,Item_67667,2039.78,81,165222.18
PO-24378,Vendor_82446,Item_84173,590.35,15,8855.25
PO-76455,Vendor_79669,Item_60292,7479.79,30,224393.7
PO-90460,Vendor_20431,Item_37994,2951.0,7,20657.0
PO-38108,Vendor_85726,Item_18831,8846.08,94,831531.52
PO-67289,Vendor_60000,Item_45841,396.35,37,14664.95
PO-50253,Vendor_74797,Item_46724,88.11,88,7753.68
PO-98380,Vendor_68435,Item_10847,724.88,4,2899.52
PO-55343,Vendor_29200,Item_40847,3019.94,96,289914.24
PO-70721,Vendor_44358,Item_23457,8956.95,13,116440.35
PO-29265,Vendor_73987,Item_14798,2430.26,52,126373.52
PO-94394,Vendor_51290,Item_70854,4697.33,76,356997.08
PO-68223,Vendor_73211,Item_51253,4888.17,90,439935.3
PO-44501,Vendor_15770,Item_96673,3384.24,6,20305.44
PO-73993,Vendor_82650,Item_33921,7542.62,51,384673.62
PO-37463,Vendor_37008,Item_25461,1648.05,59,97234.95
PO-92361,Vendor_11507,Item_60729,4099.75,69,282882.75
PO-64849,Vendor_16439,Item_65975,8987.12,45,404420.4
PO-36193,Vendor_40035,Item_89433,213.08,58,12358.64
PO-37177,Vendor_91080,Item_83098,1086.87,57,61951.59
PO-14582,Vendor_15021,Item_22749,5816.86,47,273392.42
PO-39704,Vendor_22043,Item_26222,4734.09,8,37872.72
PO-52258,Vendor_40850,Item_90898,7671.5,16,122744.0
PO-66247,Vendor_18402,Item_25933,9005.35,36,324192.6
PO-14239,Vendor_88691,Item_60065,3192.82,12,38313.84
PO-22292,Vendor_47419,Item_81169,5459.47,94,513190.18
PO-48787,Vendor_27416,Item_93569,8705.44,27,235046.88
PO-33746,Vendor_25197,Item_29250,4896.63,93,455386.59
PO-39116,Vendor_73066,Item_53642,8037.33,43,345605.19
PO-39205,Vendor_44303,Item_23505,8247.54,82,676298.28
PO-96271,Vendor_38701,Item_98997,1593.95,42,66945.9
PO-23050,Vendor_99253,Item_82006,4613.47,58,267581.26
PO-93694,Vendor_50893,Item_55790,5824.32,54,314513.28
PO-24525,Vendor_19201,Item_62697,3698.56,28,103559.68
PO-95920,Vendor_73230,Item_77478,4156.17,48,199496.16
PO-63013,Vendor_90044,Item_17810,8290.37,90,746133.3
PO-79854,Vendor_49153,Item_54841,4755.65,41,194981.65
PO-47036,Vendor_69134,Item_47062,9615.81,93,894270.33
PO-37887,Vendor_53517,Item_89869,9941.54,33,328070.82
PO-36869,Vendor_36042,Item_88047,3062.73,63,192951.99
PO-90868,Vendor_81474,Item_14467,671.49,32,21487.68
PO-82760,Vendor_36162,Item_29159,6495.19,23,149389.37
PO-12809,Vendor_20996,Item_78459,147.48,95,14010.6
PO-31256,Vendor_90618,Item_59748,8323.96,68,566029.28
PO-28419,Vendor_12501,Item_34608,5979.19,21,125562.99
PO-67783,Vendor_51832,Item_71625,1645.4,52,85560.8
PO-76826,Vendor_23465,Item_75418,9673.41,47,454650.27
PO-33633,Vendor_86544,Item_84406,5469.74,67,366472.58
PO-64154,Vendor_92042,Item_86876,881.09,100,88109.0
PO-89193,Vendor_70518,Item_82472,5739.15,89,510784.35
PO-72779,Vendor_81445,Item_59399,7355.4,43,316282.2
PO-50097,Vendor_96016,Item_90216,5053.39,87,439644.93
PO-15173,Vendor_78261,Item_17037,4451.43,16,71222.88
PO-31496,Vendor_81302,Item_14872,8622.9,63,543242.7
PO-74558,Vendor_35440,Item_67819,2391.58,21,50223.18
PO-12329,Vendor_83091,Item_58826,4015.15,94,377424.1
PO-33927,Vendor_80080,Item_49603,3377.04,56,189114.24
PO-91827,Vendor_21602,Item_74995,9812.41,98,961616.18
PO-37667,Vendor_47773,Item_52844,9014.1,63,567888.3
PO-32406,Vendor_68937,Item_94119,6439.88,31,199636.28
PO-38932,Vendor_40000,Item_22111,9540.11,66,629647.26
PO-73708,Vendor_16102,Item_39690,1505.89,4,6023.56
PO-69596,Vendor_19901,Item_38420,6142.37,2,12284.74
PO-85008,Vendor_10812,Item_93372,1421.68,22,31276.96
PO-91633,Vendor_43331,Item_76957,6845.49,26,177982.74
PO-29909,Vendor_95016,Item_79771,9946.69,34,338187.46
PO-92650,Vendor_69576,Item_44062,6562.79,81,531585.99
PO-89853,Vendor_42310,Item_32350,9663.6,20,193272.0
PO-79876,Vendor_84482,Item_97124,1809.84,88,159265.92
PO-25534,Vendor_14488,Item_40200,2430.38,1,2430.38
PO-95983,Vendor_75541,Item_79694,8455.68,70,591897.6
PO-92278,Vendor_55355,Item_12266,5223.51,99,517127.49
PO-32200,Vendor_37416,Item_26484,8616.9,95,818605.5
PO-73935,Vendor_88963,Item_56538,1187.51,92,109250.92
PO-66780,Vendor_57065,Item_50902,554.77,15,8321.55
PO-99134,Vendor_82027,Item_84650,1931.48,10,19314.8
PO-41422,Vendor_92355,Item_95716,1455.82,20,29116.4
PO-31969,Vendor_31404,Item_53367,8547.21,10,85472.1
PO-80418,Vendor_33441,Item_98619,8662.46,85,736309.1
PO-20540,Vendor_56471,Item_57116,6715.83,62,416381.46
PO-39449,Vendor_66681,Item_72136,6294.53,43,270664.79
PO-75281,Vendor_32249,Item_96044,9741.23,72,701368.56
PO-56348,Vendor_41220,Item_40955,9125.28,41,374136.48
PO-26366,Vendor_94291,Item_78927,2337.16,26,60766.16
PO-47132,Vendor_60635,Item_59476,8127.47,30,243824.1
PO-32372,Vendor_49719,Item_72389,9881.32,42,415015.44
PO-86519,Vendor_90765,Item_58139,8848.65,49,433583.85
PO-24111,Vendor_33289,Item_35705,1958.56,10,19585.6
PO-28031,Vendor_79777,Item_86003,7160.6,82,587169.2
PO-32514,Vendor_27991,Item_55905,7945.97,56,444974.32
PO-99309,Vendor_70267,Item_36146,8762.16,17,148956.72
PO-49460,Vendor_71055,Item_78379,2421.23,16,38739.68
PO-73995,Vendor_68896,Item_29958,3259.35,79,257488.65
PO-64271,Vendor_19935,Item_59289,9152.19,16,146435.04
PO-62817,Vendor_97127,Item_38923,6362.15,2,12724.3
PO-78239,Vendor_29980,Item_77230,3494.77,46,160759.42
PO-57920,Vendor_62328,Item_94439,1950.02,60,117001.2
PO-35507,Vendor_71202,Item_77734,5774.74,88,508177.12
PO-75282,Vendor_21484,Item_91285,2340.47,57,133406.79
PO-72216,Vendor_34941,Item_57186,5222.72,43,224576.96
PO-44800,Vendor_58465,Item_45083,2227.62,19,42324.78
PO-70751,Vendor_38770,Item_41357,8925.23,27,240981.21
PO-82937,Vendor_73557,Item_33306,2971.0,37,109927.0
PO-82976,Vendor_67445,Item_63794,8716.56,50,435828.0
PO-13203,Vendor_16226,Item_37481,7778.83,37,287816.71
PO-17220,Vendor_92971,Item_17243,6904.87,78,538579.86
PO-71649,Vendor_57748,Item_77779,1647.09,86,141649.74
PO-15322,Vendor_71597,Item_20477,6521.19,72,469525.68
PO-27926,Vendor_19850,Item_23147,748.44,27,20207.88
PO-96136,Vendor_28305,Item_28312,2684.09,14,37577.26
PO-11678,Vendor_58006,Item_13228,6252.33,53,331373.49
PO-42201,Vendor_63671,Item_10716,8665.88,21,181983.48
PO-73282,Vendor_93057,Item_89023,2671.09,78,208345.02
PO-24800,Vendor_83744,Item_72574,5409.36,32,173099.52
PO-92973,Vendor_92933,Item_77130,2488.33,77,191601.41
PO-61950,Vendor_49236,Item_27386,1913.69,29,55497.01
PO-71488,Vendor_87104,Item_45556,4984.44,54,269159.76
PO-10771,Vendor_37597,Item_88952,1450.79,96,139275.84
PO-97242,Vendor_26300,Item_90916,5166.54,99,511487.46
PO-30462,Vendor_52833,Item_27392,3145.1,30,94353.0
PO-20444,Vendor_44338,Item_62295,5039.53,66,332608.98
PO-52358,Vendor_45381,Item_31232,8195.98,35,286859.3
PO-87776,Vendor_79025,Item_87004,4911.86,14,68766.04
PO-24625,Vendor_72397,Item_36856,7228.35,25,180708.75
PO-66757,Vendor_98835,Item_24320,7700.5,92,708446.0
PO-93056,Vendor_54069,Item_70072,5712.61,49,279917.89
PO-21335,Vendor_22118,Item_10003,3546.95,95,336960.25
PO-72850,Vendor_18739,Item_93052,8882.91,90,799461.9
PO-74806,Vendor_47481,Item_10829,5940.58,9,53465.22
PO-50943,Vendor_70790,Item_91281,8984.59,2,17969.18
PO-34608,Vendor_67801,Item_98242,6737.73,89,599657.97
PO-41363,Vendor_66730,Item_93520,4110.51,23,94541.73
PO-64385,Vendor_91384,Item_96226,5465.59,48,262348.32
PO-31161,Vendor_13220,Item_91057,6072.53,99,601180.47
PO-77369,Vendor_31993,Item_67435,9383.44,50,469172.0
PO-80005,Vendor_70687,Item_65496,1363.7,29,39547.3
PO-51868,Vendor_85199,Item_77426,3735.95,85,317555.75
PO-30964,Vendor_24107,Item_73429,1127.18,53,59740.54
PO-92351,Vendor_68577,Item_57985,9314.67,7,65202.69
PO-63882,Vendor_66004,Item_79196,2524.39,35,88353.65
PO-66535,Vendor_86172,Item_68043,3624.17,13,47114.21
PO-46011,Vendor_58859,Item_69441,5175.29,30,155258.7
PO-50121,Vendor_58532,Item_29906,134.53,24,3228.72
PO-31573,Vendor_28189,Item_31687,4046.11,33,133521.63
PO-73417,Vendor_90556,Item_87313,479.68,39,18707.52
PO-40838,Vendor_25938,Item_26985,5932.67,50,296633.5
PO-34776,Vendor_55212,Item_11376,7810.29,41,320221.89
PO-47591,Vendor_68743,Item_59155,2002.87,43,86123.41
PO-67016,Vendor_77649,Item_31246,259.86,94,24426.84
PO-41582,Vendor_83093,Item_48388,1271.25,24,30510.0
PO-68329,Vendor_60330,Item_33353,6738.98,31,208908.38
PO-12674,Vendor_19391,Item_82836,568.2,29,16477.8
PO-69185,Vendor_60043,Item_79662,2339.29,49,114625.21
PO-39368,Vendor_31164,Item_52419,6624.49,89,589579.61
PO-99491,Vendor_29376,Item_55334,3097.24,47,145570.28
PO-39491,Vendor_36505,Item_42420,4512.44,76,342945.44
PO-58946,Vendor_71704,Item_58326,4122.54,79,325680.66
PO-94302,Vendor_54328,Item_94849,2906.14,21,61028.94
PO-78914,Vendor_56782,Item_53599,877.28,24,21054.72
PO-71827,Vendor_79282,Item_20725,1323.44,30,39703.2
PO-69090,Vendor_73854,Item_50662,1693.06,87,147296.22
