Employee,Department,Item,Budget Code,Delivery Date
Employee_48071,R&D,Item_70838,R&D-58522,"April 26, 2024"
Employee_58670,Operations,Item_69614,Ope-96735,"April 13, 2024"
Employee_54952,Marketing,Item_89823,Mar-42472,"April 19, 2024"
Employee_40509,R&D,Item_26833,R&D-87283,"April 27, 2024"
Employee_38393,Sales,Item_58756,Sal-78333,"April 07, 2024"
Employee_41150,Sales,Item_60636,Sal-74024,"April 16, 2024"
Employee_71958,Operations,Item_28435,Ope-86675,"April 24, 2024"
Employee_27252,Sales,Item_83282,Sal-76974,"May 01, 2024"
Employee_40282,Sales,Item_47269,Sal-40289,"April 13, 2024"
Employee_62098,IT,Item_13805,IT-60645,"May 06, 2024"
Employee_85515,Marketing,Item_72998,Mar-64995,"April 28, 2024"
Employee_16793,R&D,Item_63967,R&D-87077,"April 09, 2024"
Employee_74911,IT,Item_29811,IT-50782,"April 19, 2024"
Employee_21049,Finance,Item_91882,Fin-72985,"April 24, 2024"
Employee_92691,Operations,Item_24579,Ope-39065,"May 03, 2024"
Employee_33002,Sales,Item_12993,Sal-57533,"May 04, 2024"
Employee_72855,R&D,Item_30568,R&D-93214,"April 20, 2024"
Employee_37923,Marketing,Item_27469,Mar-82796,"April 12, 2024"
Employee_11844,R&D,Item_12526,R&D-76632,"April 15, 2024"
Employee_62242,Finance,Item_74974,Fin-60296,"April 09, 2024"
Employee_13986,Sales,Item_75894,Sal-64885,"April 23, 2024"
Employee_94822,Marketing,Item_79217,Mar-21328,"May 02, 2024"
Employee_94279,Marketing,Item_74815,Mar-75981,"April 30, 2024"
Employee_18988,Operations,Item_24382,Ope-78341,"May 06, 2024"
Employee_76905,IT,Item_19074,IT-96963,"April 29, 2024"
Employee_69956,Marketing,Item_50024,Mar-43523,"April 10, 2024"
Employee_56475,IT,Item_32000,IT-77160,"April 15, 2024"
Employee_31219,R&D,Item_29221,R&D-22882,"April 07, 2024"
Employee_42687,Marketing,Item_27850,Mar-75650,"April 09, 2024"
Employee_12722,Marketing,Item_94662,Mar-24972,"April 30, 2024"
Employee_24046,HR,Item_98822,HR-28350,"May 01, 2024"
Employee_44329,Marketing,Item_78410,Mar-44523,"April 13, 2024"
Employee_48525,IT,Item_25831,IT-20171,"May 03, 2024"
Employee_33418,Marketing,Item_49108,Mar-79588,"April 12, 2024"
Employee_27099,Sales,Item_78750,Sal-69125,"April 29, 2024"
Employee_44600,IT,Item_77833,IT-66961,"April 10, 2024"
Employee_78484,Sales,Item_61152,Sal-11669,"April 17, 2024"
Employee_16355,Marketing,Item_72377,Mar-51990,"April 11, 2024"
Employee_96722,IT,Item_32868,IT-76400,"April 23, 2024"
Employee_85444,Marketing,Item_30170,Mar-40632,"May 06, 2024"
Employee_99678,Operations,Item_22215,Ope-43572,"April 30, 2024"
Employee_10280,Finance,Item_89216,Fin-56614,"April 27, 2024"
Employee_49195,IT,Item_49651,IT-53086,"April 29, 2024"
Employee_42273,Sales,Item_20533,Sal-19486,"April 10, 2024"
Employee_71542,R&D,Item_14131,R&D-14086,"April 24, 2024"
Employee_61219,R&D,Item_87420,R&D-11806,"May 03, 2024"
Employee_49531,IT,Item_91012,IT-10582,"April 14, 2024"
Employee_21120,Operations,Item_78548,Ope-16825,"April 14, 2024"
Employee_67132,HR,Item_93007,HR-57014,"April 17, 2024"
Employee_80666,HR,Item_63084,HR-72037,"April 28, 2024"
Employee_16772,HR,Item_18576,HR-32100,"April 19, 2024"
Employee_99900,HR,Item_35820,HR-39548,"April 21, 2024"
Employee_57974,IT,Item_82374,IT-32674,"April 09, 2024"
Employee_63761,IT,Item_75043,IT-24500,"April 14, 2024"
Employee_76174,Finance,Item_40714,Fin-13467,"May 05, 2024"
Employee_99329,IT,Item_25420,IT-80228,"May 03, 2024"
Employee_86555,Sales,Item_89214,Sal-20271,"April 17, 2024"
Employee_82951,Operations,Item_48673,Ope-88663,"April 14, 2024"
Employee_76600,Sales,Item_25562,Sal-75955,"April 12, 2024"
Employee_78612,R&D,Item_56920,R&D-47636,"April 21, 2024"
Employee_58942,Sales,Item_52028,Sal-47709,"April 26, 2024"
Employee_19371,IT,Item_60704,IT-48060,"April 19, 2024"
Employee_83092,Sales,Item_73915,Sal-59624,"April 19, 2024"
Employee_60170,Sales,Item_74976,Sal-99896,"April 09, 2024"
Employee_32172,Finance,Item_43095,Fin-27064,"April 13, 2024"
Employee_67540,R&D,Item_64041,R&D-96579,"April 07, 2024"
Employee_51130,Sales,Item_82250,Sal-59888,"April 12, 2024"
Employee_88814,Operations,Item_83430,Ope-25961,"April 08, 2024"
Employee_75971,Finance,Item_53107,Fin-52593,"April 26, 2024"
Employee_79586,IT,Item_96115,IT-69945,"April 22, 2024"
Employee_21420,Marketing,Item_59618,Mar-10558,"April 30, 2024"
Employee_99136,Operations,Item_44415,Ope-94722,"April 26, 2024"
Employee_25345,R&D,Item_28768,R&D-69273,"May 02, 2024"
Employee_24439,Marketing,Item_34065,Mar-81476,"April 09, 2024"
Employee_12276,Operations,Item_21075,Ope-81649,"April 28, 2024"
Employee_58080,Finance,Item_45791,Fin-53517,"May 06, 2024"
Employee_79569,Operations,Item_89528,Ope-37091,"April 24, 2024"
Employee_97086,HR,Item_87317,HR-25114,"April 19, 2024"
Employee_58592,IT,Item_79235,IT-37322,"April 27, 2024"
Employee_14665,Sales,Item_35596,Sal-95835,"April 08, 2024"
Employee_32214,Marketing,Item_73129,Mar-80950,"May 03, 2024"
Employee_40428,IT,Item_68031,IT-75797,"April 19, 2024"
Employee_73232,R&D,Item_38764,R&D-50265,"April 22, 2024"
Employee_58706,Marketing,Item_10252,Mar-12802,"April 08, 2024"
Employee_62479,Marketing,Item_58230,Mar-94507,"April 07, 2024"
Employee_94454,HR,Item_73110,HR-89243,"April 12, 2024"
Employee_39492,R&D,Item_70937,R&D-53364,"April 12, 2024"
Employee_47057,Sales,Item_20829,Sal-97884,"April 14, 2024"
Employee_47126,IT,Item_55092,IT-47308,"April 18, 2024"
Employee_30366,Operations,Item_60203,Ope-20090,"April 15, 2024"
Employee_55251,R&D,Item_34266,R&D-76283,"May 01, 2024"
Employee_27672,Finance,Item_17108,Fin-77589,"April 27, 2024"
Employee_51220,Operations,Item_38598,Ope-34954,"April 25, 2024"
Employee_97161,Operations,Item_42881,Ope-36824,"April 26, 2024"
Employee_76772,IT,Item_51731,IT-61856,"April 17, 2024"
Employee_10079,Sales,Item_70524,Sal-36674,"April 24, 2024"
Employee_89351,Operations,Item_44386,Ope-11696,"May 01, 2024"
Employee_55864,Sales,Item_68650,Sal-35358,"April 20, 2024"
Employee_78919,HR,Item_84683,HR-38606,"April 08, 2024"
Employee_13302,Sales,Item_25596,Sal-91148,"April 18, 2024"
Employee_40121,Finance,Item_94923,Fin-19879,"April 30, 2024"
Employee_95090,HR,Item_71164,HR-33504,"May 03, 2024"
Employee_76876,Operations,Item_92402,Ope-56738,"April 28, 2024"
Employee_40106,Marketing,Item_63823,Mar-68956,"April 26, 2024"
Employee_23462,Marketing,Item_76600,Mar-55596,"April 14, 2024"
Employee_56031,Finance,Item_61553,Fin-35959,"April 21, 2024"
Employee_55978,IT,Item_31513,IT-17375,"April 19, 2024"
Employee_24818,IT,Item_63524,IT-17350,"April 17, 2024"
Employee_39425,Finance,Item_19462,Fin-33620,"April 09, 2024"
Employee_84303,Finance,Item_93271,Fin-71476,"April 14, 2024"
Employee_24659,Operations,Item_54575,Ope-75471,"April 18, 2024"
Employee_22472,Sales,Item_73315,Sal-29705,"April 12, 2024"
Employee_20820,Marketing,Item_94928,Mar-36786,"April 23, 2024"
Employee_31757,Marketing,Item_79797,Mar-95686,"May 05, 2024"
Employee_15635,IT,Item_49888,IT-76708,"April 22, 2024"
Employee_32752,Finance,Item_41187,Fin-66453,"April 19, 2024"
Employee_52168,R&D,Item_36908,R&D-83716,"April 19, 2024"
Employee_75875,HR,Item_38803,HR-29156,"April 29, 2024"
Employee_26722,IT,Item_59907,IT-80397,"April 24, 2024"
Employee_14344,Operations,Item_87005,Ope-29313,"April 24, 2024"
Employee_95368,IT,Item_36449,IT-53282,"April 25, 2024"
Employee_62351,Operations,Item_17863,Ope-51419,"April 19, 2024"
Employee_15954,Finance,Item_66456,Fin-43060,"April 07, 2024"
Employee_97138,HR,Item_25047,HR-47714,"April 22, 2024"
Employee_18656,Marketing,Item_42830,Mar-54584,"April 30, 2024"
Employee_34597,Sales,Item_54982,Sal-16861,"May 06, 2024"
Employee_34006,R&D,Item_51545,R&D-78390,"April 19, 2024"
Employee_33398,Marketing,Item_69314,Mar-64174,"April 14, 2024"
Employee_41530,Marketing,Item_45041,Mar-52679,"April 10, 2024"
Employee_49266,HR,Item_37872,HR-51900,"April 27, 2024"
Employee_92578,IT,Item_43039,IT-62714,"April 28, 2024"
Employee_69519,Sales,Item_13624,Sal-52921,"May 05, 2024"
Employee_71337,Operations,Item_41337,Ope-92312,"May 06, 2024"
Employee_13746,IT,Item_45573,IT-54802,"April 24, 2024"
Employee_98737,Marketing,Item_61256,Mar-81464,"April 27, 2024"
Employee_32027,HR,Item_55693,HR-71992,"April 20, 2024"
Employee_43814,Operations,Item_65944,Ope-22971,"April 25, 2024"
Employee_21709,Operations,Item_86648,Ope-18536,"April 12, 2024"
Employee_17357,R&D,Item_41960,R&D-88917,"April 19, 2024"
Employee_72822,R&D,Item_70214,R&D-79291,"April 16, 2024"
Employee_34979,Finance,Item_65429,Fin-71826,"April 28, 2024"
Employee_30502,HR,Item_61850,HR-69264,"April 21, 2024"
Employee_90734,Marketing,Item_81214,Mar-21277,"April 20, 2024"
Employee_11955,HR,Item_33062,HR-62298,"April 25, 2024"
Employee_87743,HR,Item_34947,HR-13386,"April 11, 2024"
Employee_24295,R&D,Item_12917,R&D-90767,"April 12, 2024"
Employee_71298,Sales,Item_60649,Sal-23904,"May 06, 2024"
Employee_73487,Finance,Item_22268,Fin-53628,"April 17, 2024"
Employee_28635,HR,Item_96441,HR-56766,"April 10, 2024"
Employee_38237,Sales,Item_37096,Sal-71664,"April 22, 2024"
Employee_92378,Marketing,Item_63930,Mar-26751,"April 22, 2024"
Employee_60714,HR,Item_39639,HR-28738,"April 19, 2024"
Employee_85383,Finance,Item_74647,Fin-89342,"April 16, 2024"
Employee_88680,Marketing,Item_83674,Mar-90840,"April 10, 2024"
Employee_84655,IT,Item_86603,IT-31160,"April 15, 2024"
Employee_31251,Sales,Item_37413,Sal-68642,"April 25, 2024"
Employee_70134,IT,Item_20855,IT-33537,"April 28, 2024"
Employee_17263,R&D,Item_83147,R&D-34083,"April 08, 2024"
Employee_54470,Operations,Item_52824,Ope-24872,"April 22, 2024"
Employee_68964,IT,Item_77673,IT-24217,"April 27, 2024"
Employee_57845,IT,Item_85759,IT-44074,"April 12, 2024"
Employee_18134,Finance,Item_60253,Fin-40407,"May 03, 2024"
Employee_32058,Operations,Item_67893,Ope-77792,"May 03, 2024"
Employee_78732,R&D,Item_72484,R&D-18665,"April 18, 2024"
Employee_85755,IT,Item_73612,IT-76440,"April 16, 2024"
Employee_16622,Sales,Item_95833,Sal-52051,"April 20, 2024"
Employee_91240,Operations,Item_43547,Ope-91018,"April 20, 2024"
Employee_11760,IT,Item_65382,IT-24864,"April 23, 2024"
Employee_45569,IT,Item_59145,IT-83274,"April 21, 2024"
Employee_61835,Sales,Item_16639,Sal-11520,"April 26, 2024"
Employee_46642,Sales,Item_77149,Sal-76484,"April 21, 2024"
Employee_39483,Marketing,Item_21597,Mar-27100,"April 30, 2024"
Employee_20258,Sales,Item_23793,Sal-72778,"April 16, 2024"
Employee_57068,R&D,Item_95329,R&D-27127,"April 29, 2024"
Employee_73950,Marketing,Item_45881,Mar-79579,"April 29, 2024"
Employee_41351,Sales,Item_93051,Sal-21189,"April 18, 2024"
Employee_67892,R&D,Item_16238,R&D-61630,"April 12, 2024"
Employee_90269,Operations,Item_71671,Ope-71633,"April 15, 2024"
Employee_14937,Operations,Item_29293,Ope-30532,"April 28, 2024"
Employee_26996,R&D,Item_95032,R&D-25154,"April 13, 2024"
Employee_88238,IT,Item_33152,IT-11707,"April 25, 2024"
Employee_63066,Finance,Item_76835,Fin-52671,"May 01, 2024"
Employee_78048,Sales,Item_79091,Sal-66474,"April 26, 2024"
Employee_44482,R&D,Item_88843,R&D-64844,"April 18, 2024"
Employee_22865,Sales,Item_40605,Sal-32526,"May 02, 2024"
Employee_14688,IT,Item_37912,IT-46460,"April 24, 2024"
Employee_68177,Marketing,Item_28974,Mar-23428,"April 12, 2024"
Employee_82751,Marketing,Item_16465,Mar-37099,"April 10, 2024"
Employee_44631,Operations,Item_49317,Ope-30290,"May 01, 2024"
Employee_34529,Marketing,Item_45525,Mar-10397,"April 26, 2024"
Employee_98294,R&D,Item_74735,R&D-90088,"April 23, 2024"
Employee_32152,Sales,Item_82135,Sal-34118,"April 07, 2024"
Employee_91251,Finance,Item_61212,Fin-13583,"April 16, 2024"
Employee_30352,Operations,Item_29770,Ope-81067,"April 13, 2024"
Employee_62154,IT,Item_33137,IT-39911,"April 14, 2024"
Employee_57256,HR,Item_40045,HR-83387,"April 20, 2024"
Employee_12054,R&D,Item_16916,R&D-68716,"April 07, 2024"
Employee_92750,Sales,Item_21870,Sal-54676,"April 07, 2024"
Employee_63045,Sales,Item_53857,Sal-30923,"April 23, 2024"
Employee_95786,R&D,Item_27005,R&D-10499,"April 07, 2024"
Employee_98215,R&D,Item_52018,R&D-79232,"April 12, 2024"
Employee_13221,IT,Item_41260,IT-98025,"April 14, 2024"
Employee_29559,Finance,Item_70429,Fin-69374,"May 05, 2024"
Employee_50511,Marketing,Item_13671,Mar-32883,"April 11, 2024"
Employee_32052,Finance,Item_55980,Fin-77803,"April 14, 2024"
Employee_85423,Marketing,Item_55390,Mar-69473,"May 05, 2024"
Employee_87466,IT,Item_17384,IT-50502,"April 16, 2024"
Employee_61439,Finance,Item_48800,Fin-32093,"April 09, 2024"
Employee_49403,Finance,Item_43263,Fin-84243,"April 26, 2024"
Employee_66906,R&D,Item_78395,R&D-34348,"April 22, 2024"
Employee_12518,IT,Item_30423,IT-88091,"May 06, 2024"
Employee_15177,Marketing,Item_70456,Mar-99866,"May 01, 2024"
Employee_83347,Sales,Item_51632,Sal-68214,"May 06, 2024"
Employee_65858,Sales,Item_65673,Sal-67188,"April 12, 2024"
Employee_92116,Operations,Item_79191,Ope-87864,"April 21, 2024"
Employee_38947,HR,Item_78856,HR-65918,"May 06, 2024"
Employee_59855,Marketing,Item_22906,Mar-68628,"April 22, 2024"
Employee_64748,R&D,Item_69316,R&D-34444,"April 15, 2024"
Employee_49634,R&D,Item_20086,R&D-91082,"April 08, 2024"
Employee_19879,Finance,Item_20478,Fin-17817,"April 07, 2024"
Employee_28086,IT,Item_87028,IT-39145,"April 13, 2024"
Employee_72427,R&D,Item_48381,R&D-77251,"April 28, 2024"
Employee_18203,IT,Item_11444,IT-17952,"April 29, 2024"
Employee_69741,Finance,Item_14506,Fin-42204,"April 13, 2024"
Employee_25087,IT,Item_84766,IT-34522,"April 24, 2024"
Employee_65772,Finance,Item_28421,Fin-91013,"May 03, 2024"
Employee_46406,HR,Item_58650,HR-31917,"April 15, 2024"
Employee_73186,R&D,Item_94302,R&D-20166,"April 12, 2024"
Employee_43155,Operations,Item_55409,Ope-49704,"May 02, 2024"
Employee_96528,HR,Item_54202,HR-34428,"April 29, 2024"
Employee_97670,HR,Item_22690,HR-55112,"May 06, 2024"
Employee_34092,HR,Item_97622,HR-71923,"April 30, 2024"
Employee_91660,Operations,Item_73622,Ope-15423,"May 04, 2024"
Employee_68850,Finance,Item_83875,Fin-10579,"April 07, 2024"
Employee_27447,Sales,Item_69357,Sal-99235,"April 15, 2024"
Employee_75206,R&D,Item_48515,R&D-31784,"April 11, 2024"
Employee_90652,Operations,Item_66471,Ope-67756,"April 15, 2024"
Employee_70448,Finance,Item_32973,Fin-15318,"May 06, 2024"
Employee_73585,Sales,Item_28452,Sal-86438,"April 15, 2024"
Employee_99873,Marketing,Item_36917,Mar-73167,"April 26, 2024"
Employee_88443,Sales,Item_24375,Sal-70861,"April 27, 2024"
Employee_58377,R&D,Item_14062,R&D-29951,"April 20, 2024"
Employee_62035,IT,Item_19985,IT-27176,"April 13, 2024"
Employee_67616,Sales,Item_38003,Sal-70531,"April 22, 2024"
Employee_64475,Marketing,Item_23663,Mar-55520,"April 23, 2024"
Employee_64466,Finance,Item_81289,Fin-92913,"April 15, 2024"
Employee_44611,Sales,Item_23977,Sal-99254,"April 15, 2024"
Employee_50157,HR,Item_47988,HR-98240,"April 15, 2024"
Employee_19801,HR,Item_63342,HR-84741,"May 03, 2024"
Employee_33535,Finance,Item_83265,Fin-93130,"April 11, 2024"
Employee_67117,HR,Item_59529,HR-11775,"April 09, 2024"
Employee_75022,Finance,Item_76718,Fin-35350,"April 26, 2024"
Employee_75171,R&D,Item_87625,R&D-11500,"April 24, 2024"
Employee_13250,Finance,Item_30476,Fin-87312,"April 23, 2024"
Employee_81329,R&D,Item_39828,R&D-88620,"April 14, 2024"
Employee_49265,Sales,Item_91072,Sal-19577,"April 08, 2024"
Employee_96968,IT,Item_17810,IT-66304,"April 27, 2024"
Employee_89054,Finance,Item_30526,Fin-38125,"April 11, 2024"
Employee_28259,Operations,Item_72818,Ope-93884,"April 27, 2024"
Employee_54029,R&D,Item_71201,R&D-27640,"April 13, 2024"
Employee_15992,IT,Item_83517,IT-72287,"May 01, 2024"
Employee_96982,Marketing,Item_29782,Mar-57281,"April 26, 2024"
Employee_11645,R&D,Item_37409,R&D-28695,"April 19, 2024"
Employee_68981,HR,Item_45909,HR-36137,"May 01, 2024"
Employee_67289,Finance,Item_41628,Fin-51465,"April 22, 2024"
Employee_48011,Marketing,Item_58247,Mar-73936,"May 01, 2024"
Employee_61865,Sales,Item_91575,Sal-57509,"April 25, 2024"
Employee_73469,Sales,Item_78778,Sal-10434,"April 13, 2024"
Employee_38187,IT,Item_87120,IT-46537,"April 18, 2024"
Employee_27512,Marketing,Item_85429,Mar-48446,"May 02, 2024"
Employee_26262,Sales,Item_71447,Sal-19882,"April 09, 2024"
Employee_40579,Finance,Item_75051,Fin-26923,"April 08, 2024"
Employee_10565,Sales,Item_52258,Sal-30578,"April 09, 2024"
Employee_53886,IT,Item_67359,IT-27423,"April 11, 2024"
Employee_20056,IT,Item_69449,IT-30472,"April 14, 2024"
Employee_78132,IT,Item_24870,IT-42311,"April 19, 2024"
Employee_65666,R&D,Item_39208,R&D-49003,"April 17, 2024"
Employee_89039,Finance,Item_66200,Fin-55636,"April 28, 2024"
Employee_15290,Finance,Item_96132,Fin-19680,"April 15, 2024"
Employee_39888,Operations,Item_11491,Ope-77434,"April 26, 2024"
Employee_31394,HR,Item_31399,HR-55787,"April 23, 2024"
Employee_73199,Operations,Item_94358,Ope-38063,"May 06, 2024"
Employee_10416,Marketing,Item_42893,Mar-27948,"May 04, 2024"
Employee_90504,Sales,Item_62685,Sal-40698,"April 29, 2024"
Employee_76790,Sales,Item_98595,Sal-23111,"May 02, 2024"
Employee_84160,Operations,Item_73267,Ope-97632,"April 10, 2024"
Employee_20623,R&D,Item_81818,R&D-26195,"April 16, 2024"
Employee_86090,R&D,Item_90705,R&D-49832,"April 24, 2024"
Employee_61196,Finance,Item_16694,Fin-87257,"April 09, 2024"
Employee_69331,R&D,Item_55041,R&D-33455,"April 09, 2024"
Employee_65252,Marketing,Item_72064,Mar-94712,"April 17, 2024"
Employee_24384,R&D,Item_83622,R&D-60891,"April 27, 2024"
Employee_42835,Marketing,Item_97353,Mar-63729,"April 12, 2024"
Employee_86086,Sales,Item_27452,Sal-14356,"April 22, 2024"
Employee_94142,R&D,Item_81546,R&D-80397,"April 20, 2024"
Employee_42992,HR,Item_16639,HR-31061,"April 11, 2024"
Employee_54092,Sales,Item_89672,Sal-20661,"April 26, 2024"
Employee_92499,R&D,Item_17972,R&D-32075,"April 21, 2024"
Employee_56108,HR,Item_54583,HR-50055,"April 11, 2024"
Employee_32498,Operations,Item_69743,Ope-93848,"April 19, 2024"
Employee_91526,R&D,Item_59779,R&D-99375,"April 22, 2024"
Employee_16745,Operations,Item_43913,Ope-73372,"April 25, 2024"
Employee_21297,HR,Item_35895,HR-25598,"May 05, 2024"
Employee_51344,HR,Item_76253,HR-83478,"May 01, 2024"
Employee_45615,Finance,Item_70097,Fin-35093,"April 25, 2024"
Employee_19591,Sales,Item_97303,Sal-75816,"April 08, 2024"
Employee_10932,Sales,Item_50093,Sal-62637,"May 04, 2024"
Employee_76622,R&D,Item_34893,R&D-83126,"April 07, 2024"
Employee_11975,Marketing,Item_56652,Mar-71974,"April 27, 2024"
Employee_84362,Sales,Item_60514,Sal-18997,"May 03, 2024"
Employee_54362,Finance,Item_82053,Fin-71334,"April 15, 2024"
Employee_40596,Sales,Item_82660,Sal-39486,"April 12, 2024"
Employee_21467,R&D,Item_80263,R&D-83152,"April 27, 2024"
Employee_33583,Marketing,Item_32271,Mar-88478,"April 13, 2024"
Employee_61165,R&D,Item_24651,R&D-99458,"April 12, 2024"
Employee_94083,HR,Item_97369,HR-57433,"April 07, 2024"
Employee_42844,R&D,Item_75654,R&D-98411,"April 21, 2024"
Employee_61472,IT,Item_30027,IT-45185,"April 15, 2024"
Employee_22271,Operations,Item_43582,Ope-76267,"April 25, 2024"
Employee_42521,Marketing,Item_12220,Mar-30100,"April 19, 2024"
Employee_64172,Sales,Item_27095,Sal-90280,"May 02, 2024"
Employee_73960,HR,Item_13627,HR-43127,"April 25, 2024"
Employee_89757,R&D,Item_13096,R&D-79537,"May 06, 2024"
Employee_22497,R&D,Item_36380,R&D-80191,"April 27, 2024"
Employee_91991,Sales,Item_81407,Sal-37752,"May 01, 2024"
Employee_55390,IT,Item_37000,IT-41140,"April 20, 2024"
Employee_58032,R&D,Item_14765,R&D-21245,"April 14, 2024"
Employee_76250,R&D,Item_36778,R&D-35909,"April 21, 2024"
Employee_31924,Sales,Item_98781,Sal-98265,"April 26, 2024"
Employee_13292,R&D,Item_99376,R&D-19561,"April 13, 2024"
Employee_20318,Operations,Item_77243,Ope-31599,"April 15, 2024"
Employee_37733,R&D,Item_78453,R&D-11962,"April 22, 2024"
Employee_17178,IT,Item_95430,IT-18882,"April 19, 2024"
Employee_24292,IT,Item_16943,IT-78387,"April 20, 2024"
Employee_10718,Sales,Item_57469,Sal-81974,"April 22, 2024"
Employee_76883,Sales,Item_15036,Sal-65257,"April 17, 2024"
Employee_87256,IT,Item_56354,IT-71472,"April 10, 2024"
Employee_50652,Marketing,Item_12932,Mar-24175,"April 11, 2024"
Employee_11849,HR,Item_49562,HR-12012,"April 18, 2024"
Employee_21290,Marketing,Item_60137,Mar-71200,"April 23, 2024"
Employee_34435,R&D,Item_10595,R&D-57562,"April 24, 2024"
Employee_40125,Operations,Item_92598,Ope-53204,"April 24, 2024"
Employee_73943,IT,Item_63564,IT-90632,"April 18, 2024"
Employee_57213,IT,Item_86863,IT-50646,"May 05, 2024"
Employee_12830,Marketing,Item_52338,Mar-71438,"April 09, 2024"
Employee_70406,Marketing,Item_19977,Mar-31975,"April 14, 2024"
Employee_39861,Finance,Item_70058,Fin-65114,"April 29, 2024"
Employee_81601,Marketing,Item_57006,Mar-83292,"April 29, 2024"
Employee_41496,R&D,Item_54679,R&D-31282,"May 05, 2024"
Employee_30970,Operations,Item_27135,Ope-63138,"May 04, 2024"
